id,SentMessages,ReceivedMessages,MessagesOutsideWorkHours,SentFrequency,ReceivedFrequency,sent_received_ratio,UniqueRecipients,hidden_copy,carbon_copy,text_length,BytesSentReceivedRatio,question_marks,response_time,MessagesReadLater,DaysBetweenReceivedAndRead,answered_messages,unanswered_messages,unreplied_messages,mention_colleagues,MoodType,StressKeywordsPresent,SalaryChangeMentioned,VacationMentioned,polite_message,Resigned,Group
2503,14,102,0,9,27,6.8,5,2,1,119,1.021464603037395,0,5,3,0,29,0,4,1,0,0,0,0,0,0,IT Infrastructure
2504,14,113,0,3,36,7.533333333333333,5,0,0,86,1.9520985735268281,0,4,4,1,19,0,2,0,1,0,1,0,1,0,Quality Assurance
2505,14,94,1,12,31,6.266666666666667,0,0,0,98,1.2886532240141269,0,2,4,1,20,0,5,1,0,0,0,0,0,0,Development Department
2506,20,61,2,9,38,2.9047619047619047,6,0,0,178,1.225108520484325,1,4,2,0,23,0,3,1,0,1,0,0,0,0,Research and Development
2507,17,58,2,7,28,3.2222222222222223,5,4,0,248,0.9885071083302117,0,0,4,0,15,0,1,0,0,0,0,0,0,0,Development Department
2508,19,107,2,5,37,5.35,9,2,1,138,0.9971617923731605,1,4,5,0,25,0,1,0,0,0,1,1,0,0,Research and Development
2509,75,114,0,19,35,1.5,7,10,1,220,0.704360682237498,0,7,5,0,26,0,4,1,0,0,0,1,0,0,Research and Development
2510,70,73,0,14,29,1.028169014084507,10,2,4,110,0.8260019011164619,0,3,4,0,26,0,4,0,0,0,0,1,1,0,Quality Assurance
2511,61,107,0,19,35,1.7258064516129032,9,3,4,279,1.4018937147186366,1,1,5,1,28,2,2,1,0,0,0,0,0,0,IT Infrastructure
2512,72,76,0,17,37,1.0410958904109588,6,3,0,411,1.591146200048505,0,1,5,0,28,1,1,1,0,0,0,0,0,0,IT Infrastructure
2513,10,86,1,9,33,7.818181818181818,6,3,5,164,1.8428043690083227,0,6,5,2,22,0,0,1,0,0,0,0,0,0,Quality Assurance
2514,68,68,0,13,33,0.9855072463768116,11,1,6,123,1.0847500107013675,1,7,2,3,24,1,5,1,0,0,0,0,0,0,Quality Assurance
2515,10,52,0,8,27,4.7272727272727275,7,0,1,110,2.024750346293888,1,0,3,1,28,0,0,1,0,0,0,0,0,0,Development Department
2516,21,102,2,9,39,4.636363636363637,1,0,0,232,1.1321829940616963,1,0,5,2,14,0,4,1,0,0,0,1,1,0,Quality Assurance
2517,74,124,10,20,40,1.6533333333333333,9,5,0,175,0.7163049650977301,0,2,8,4,23,1,6,1,0,0,0,0,1,0,IT Infrastructure
2518,60,98,0,15,31,1.6065573770491803,11,6,6,252,1.9660308748296684,0,8,4,2,22,1,5,1,1,0,0,1,1,0,Quality Assurance
2519,23,118,3,11,34,4.916666666666667,4,0,0,175,1.4585157118716796,1,0,6,2,18,0,5,1,0,0,0,0,0,0,Quality Assurance
2520,10,53,0,11,39,4.818181818181818,5,0,1,236,2.1016097877191013,1,0,3,0,12,0,3,0,0,0,1,0,0,0,Research and Development
2521,27,66,0,12,26,2.357142857142857,3,0,0,180,1.1612141154889466,0,4,5,2,30,0,2,1,0,0,0,1,0,0,Quality Assurance
2522,15,106,0,14,37,6.625,5,1,1,108,1.8348399251041247,1,6,5,1,24,0,3,1,1,0,1,1,0,0,Development Department
2523,55,63,0,16,29,1.125,4,1,0,373,0.6986550901018584,0,3,4,2,21,1,1,1,0,1,1,1,0,0,Quality Assurance
2524,15,89,2,7,42,5.5625,0,0,0,150,1.9479936973898262,1,1,4,0,24,0,3,0,1,0,0,0,0,0,Sales and Marketing
2525,56,98,0,11,34,1.719298245614035,6,3,3,139,0.807628655545116,0,7,4,2,24,1,1,1,0,1,0,1,0,0,Sales and Marketing
2526,14,108,1,11,40,7.2,5,0,1,89,0.8190186093617713,0,2,7,0,19,0,3,0,0,0,0,0,0,0,Research and Development
2527,13,55,1,12,28,3.9285714285714284,5,0,1,105,0.7644870504868891,1,2,3,1,16,0,3,0,0,0,0,1,1,0,Research and Development
2528,21,101,0,14,27,4.590909090909091,5,0,0,459,1.4737906620417869,0,1,5,3,21,0,3,1,1,1,0,1,0,0,Sales and Marketing
2529,75,73,10,13,32,0.9605263157894737,8,1,3,56,0.9666261003172674,0,4,4,1,23,1,3,1,0,0,0,0,0,0,Research and Development
2530,15,95,0,7,35,5.9375,6,3,1,70,2.119556484613357,0,2,6,2,16,0,5,1,0,1,1,0,0,0,Research and Development
2531,69,71,0,8,30,1.0142857142857142,10,2,0,233,1.8094434600466573,4,1,3,0,30,1,3,1,0,0,0,1,1,0,IT Infrastructure
2532,67,74,9,16,37,1.088235294117647,8,2,2,159,1.7376086805644086,0,5,5,1,21,0,1,0,0,0,0,0,0,0,IT Infrastructure
2533,67,68,9,17,32,1.0,4,1,0,213,1.7444576993925376,2,6,1,2,32,2,3,0,0,0,0,1,0,0,Quality Assurance
2534,16,57,0,12,21,3.3529411764705883,5,0,1,73,1.936604226970907,0,4,3,1,17,0,2,0,1,0,1,0,1,0,Sales and Marketing
2535,73,114,10,20,37,1.5405405405405406,3,1,0,89,1.8440313811507718,0,5,5,4,18,1,3,1,0,0,0,1,0,0,Development Department
2536,49,63,0,8,28,1.26,4,2,1,78,1.930111344658899,0,5,4,2,26,2,3,1,1,1,1,0,0,0,Sales and Marketing
2537,20,62,2,14,30,2.9523809523809526,10,7,2,334,1.990120913043984,2,2,3,1,19,0,2,0,0,1,1,1,1,0,Sales and Marketing
2538,12,95,0,10,41,7.3076923076923075,3,0,0,99,1.1667127575678324,0,2,4,2,13,0,5,1,0,0,1,0,0,0,IT Infrastructure
2539,61,70,0,13,41,1.1290322580645162,8,3,1,102,0.8632172223468431,0,5,4,0,26,0,3,1,1,0,0,0,0,0,IT Infrastructure
2540,74,106,0,13,31,1.4133333333333333,5,2,2,80,1.5070471967282877,0,2,4,3,19,2,2,0,0,1,0,0,0,0,Research and Development
2541,11,53,0,8,35,4.416666666666667,3,1,0,45,0.8174968223880925,0,1,3,1,11,0,2,0,0,0,1,1,0,0,Development Department
2542,61,107,0,15,31,1.7258064516129032,8,3,1,326,0.868491864147182,2,8,5,0,28,0,2,1,0,0,0,0,0,0,IT Infrastructure
2543,57,65,7,16,31,1.1206896551724137,7,5,0,108,1.6930556981835398,0,3,3,2,32,1,0,0,0,0,0,0,0,0,Research and Development
2544,62,74,0,11,29,1.1746031746031746,7,0,1,276,1.50924123687528,0,1,3,2,23,0,5,1,0,0,0,0,0,0,Development Department
2545,17,61,0,10,23,3.388888888888889,3,0,0,70,1.5779445995991404,1,4,4,2,27,0,1,1,0,1,0,0,0,0,IT Infrastructure
2546,67,77,0,9,33,1.1323529411764706,6,3,1,73,1.9599283325142445,1,0,2,3,29,1,3,1,0,1,1,0,0,0,Sales and Marketing
2547,19,101,0,9,35,5.05,4,2,0,117,1.6529366920591766,0,1,4,1,25,0,5,0,1,1,1,1,0,0,Sales and Marketing
2548,10,52,1,13,28,4.7272727272727275,7,0,2,63,1.2880289036612746,0,3,2,1,20,0,2,0,1,0,1,0,1,0,Development Department
2549,17,105,2,12,39,5.833333333333333,3,1,0,98,1.095498651070396,0,6,6,3,18,0,2,1,0,0,0,0,1,0,Development Department
2550,69,112,9,15,32,1.6,4,0,0,116,1.0558330733810215,0,7,6,3,27,2,5,1,0,0,0,1,0,0,IT Infrastructure
2551,17,112,0,11,31,6.222222222222222,4,2,0,129,1.103386892642176,0,5,4,3,24,0,3,0,0,0,0,1,0,0,IT Infrastructure
2552,60,115,0,11,37,1.8852459016393444,6,3,0,131,0.6090394746702468,1,8,5,0,18,1,5,1,0,0,0,0,0,0,Development Department
2553,23,63,0,7,24,2.625,4,0,0,69,0.9711110334240954,1,3,4,1,20,0,4,0,0,0,0,0,0,0,Development Department
2554,64,67,8,14,37,1.0307692307692307,4,1,1,556,1.7839781788661335,0,7,3,0,24,1,3,0,0,0,0,1,1,0,Research and Development
2555,66,67,9,25,31,1.0,8,2,1,180,1.6223434891659496,3,3,4,1,24,0,2,0,0,0,0,0,0,0,Research and Development
2556,79,76,0,20,37,0.95,10,1,1,156,1.4612573733314445,2,2,5,0,23,2,5,1,0,0,0,0,0,0,Research and Development
2557,16,57,0,11,38,3.3529411764705883,7,5,0,93,1.9538962845271963,0,0,4,0,14,0,1,0,0,0,0,0,0,0,Sales and Marketing
2558,68,73,9,15,36,1.0579710144927537,6,0,1,216,0.9279266935213858,0,2,4,0,24,1,5,1,0,0,1,0,0,0,Sales and Marketing
2559,74,123,10,14,31,1.64,6,2,1,233,1.4157266611817598,0,9,4,2,25,3,6,1,0,1,0,0,0,0,Research and Development
2560,15,104,2,9,28,6.5,4,1,0,92,0.7419896365400798,0,0,4,2,18,0,4,0,0,0,0,1,0,0,Research and Development
2561,13,55,0,5,25,3.9285714285714284,5,3,0,49,1.955866961049245,0,2,2,0,24,0,0,0,0,0,0,0,0,0,Development Department
2562,72,76,9,14,39,1.0410958904109588,9,1,1,62,1.2028382959397954,0,0,2,0,19,2,3,1,1,1,1,1,0,0,Sales and Marketing
2563,14,56,0,7,31,3.7333333333333334,6,2,3,365,0.8788071448968543,4,2,4,0,22,0,1,0,1,0,1,1,0,0,Research and Development
2564,23,104,3,12,31,4.333333333333333,3,0,0,113,0.9889749265578874,2,3,4,0,13,0,3,0,0,0,0,0,0,0,Quality Assurance
2565,16,58,2,10,31,3.411764705882353,8,5,0,143,1.8747115586709417,1,4,3,1,21,0,0,1,0,0,0,0,0,0,IT Infrastructure
2566,65,73,9,12,38,1.106060606060606,6,1,1,154,0.6963910631284941,3,2,5,0,14,1,3,1,0,0,0,0,1,0,Research and Development
2567,11,53,1,17,36,4.416666666666667,4,1,1,161,2.0203041160420936,0,2,2,1,16,0,2,1,0,0,0,1,0,0,Sales and Marketing
2568,84,121,0,19,37,1.423529411764706,4,2,0,168,1.1028998660401872,0,7,5,0,27,2,5,0,0,0,0,0,0,0,Research and Development
2569,16,96,0,17,37,5.647058823529412,3,0,0,82,1.046039661999409,0,2,3,3,14,0,6,1,0,1,0,1,0,0,Quality Assurance
2570,16,59,0,10,33,3.4705882352941178,5,0,1,61,1.1019056876760518,0,1,4,2,14,0,1,0,0,0,0,1,1,0,Development Department
2571,66,104,0,16,35,1.5522388059701493,8,1,0,132,1.160041993911256,1,2,6,2,30,2,2,0,0,0,0,0,1,0,Sales and Marketing
2572,22,105,0,11,35,4.565217391304348,7,5,3,86,1.4591262150921782,0,1,6,3,13,0,2,1,0,0,0,1,0,0,Development Department
2573,19,101,0,9,34,5.05,5,1,0,96,1.5317112414345573,0,0,5,2,21,0,5,0,0,0,0,1,0,0,IT Infrastructure
2574,12,55,1,10,36,4.230769230769231,8,7,1,54,1.2986519895526314,0,2,4,1,28,0,1,0,0,0,0,0,0,0,Development Department
2575,11,53,0,12,33,4.416666666666667,3,0,1,73,1.3020458618518878,2,0,5,0,21,0,4,1,0,0,0,1,0,0,Research and Development
2576,68,112,9,18,30,1.6231884057971016,7,0,0,130,0.9766453308857151,0,2,4,3,26,1,6,1,0,0,0,0,0,0,Quality Assurance
2577,71,123,9,17,38,1.7083333333333333,4,4,1,182,1.1269646396150228,0,2,6,4,22,1,2,1,0,0,1,0,1,0,Development Department
2578,63,103,0,16,35,1.609375,7,3,2,268,1.248988756639191,1,1,3,1,21,1,3,0,0,1,0,0,0,0,Quality Assurance
2579,66,71,0,13,35,1.0597014925373134,4,2,1,115,1.4281730801199641,0,1,4,0,24,0,2,0,0,0,1,1,0,0,Sales and Marketing
2580,77,117,0,7,34,1.5,9,8,1,101,0.7410498185081545,1,9,6,3,16,1,4,0,0,0,0,1,1,0,Sales and Marketing
2581,56,115,7,15,39,2.017543859649123,9,14,2,90,1.7064870077231193,0,2,4,3,29,0,3,1,0,1,0,0,0,0,Research and Development
2582,86,78,0,15,32,0.896551724137931,6,0,0,160,1.5477533977739344,0,1,4,1,28,3,3,1,0,0,0,0,0,0,Research and Development
2583,15,113,0,11,38,7.0625,4,0,0,107,1.1600267746753923,0,1,7,0,12,0,5,1,0,0,0,0,1,0,Research and Development
2584,75,112,10,14,32,1.4736842105263157,8,1,2,152,1.2332264397043822,0,7,5,4,31,1,2,1,1,0,1,0,0,0,Quality Assurance
2585,66,66,0,14,30,0.9850746268656716,8,5,1,163,1.9499457107998877,4,1,3,0,29,1,2,0,0,1,0,0,0,0,IT Infrastructure
2586,63,107,8,11,37,1.671875,8,1,1,428,0.5808723232103515,2,0,3,3,27,2,4,0,1,0,0,1,1,0,IT Infrastructure
2587,15,110,0,13,32,6.875,5,1,0,86,1.9232773976958015,1,8,5,4,32,0,1,1,0,0,1,1,0,0,IT Infrastructure
2588,75,108,10,15,46,1.4210526315789473,7,5,0,107,1.310218636445166,0,6,5,1,27,0,4,0,0,0,0,1,0,0,Sales and Marketing
2589,64,112,8,19,37,1.7230769230769232,9,4,3,155,1.4799110456236355,0,7,4,0,33,2,2,0,0,0,0,0,1,0,Sales and Marketing
2590,60,72,8,12,33,1.180327868852459,8,0,0,76,1.5622086763914673,0,6,3,2,25,2,1,0,0,1,0,0,0,0,IT Infrastructure
2591,26,69,0,14,36,2.5555555555555554,5,1,0,63,1.2606969506482146,1,0,4,0,24,0,4,0,1,1,0,1,1,0,Research and Development
2592,51,63,0,11,30,1.2115384615384615,7,0,3,338,0.824135556699465,2,5,4,1,21,2,4,1,0,0,0,1,0,0,Development Department
2593,11,98,1,12,38,8.166666666666666,7,1,0,86,2.109385847421215,1,5,3,2,11,0,2,0,0,0,0,0,0,0,IT Infrastructure
2594,19,61,0,19,36,3.05,3,0,0,58,1.7017861342246745,0,1,3,1,12,0,2,1,1,0,0,1,1,0,Development Department
2595,19,61,0,8,38,3.05,4,0,0,61,1.4308845474059715,0,0,2,1,21,0,0,0,1,0,0,1,0,0,IT Infrastructure
2596,13,105,1,7,32,7.5,3,1,0,230,1.3976845839887528,0,4,4,1,19,0,1,1,0,0,1,0,1,0,Development Department
2597,61,65,0,19,26,1.0483870967741935,8,10,1,86,1.2804490554369976,0,2,4,1,19,2,4,1,0,1,0,1,0,0,Research and Development
2598,11,85,0,10,30,7.083333333333333,8,9,1,71,1.9478073120456956,1,0,3,0,19,0,2,1,0,0,0,0,0,0,Sales and Marketing
2599,24,105,3,9,32,4.2,2,0,1,101,0.6447551102914791,0,7,5,2,24,0,2,1,0,1,0,0,1,0,IT Infrastructure
2600,71,105,0,13,42,1.4583333333333333,10,6,2,155,1.8417524911282064,0,0,4,3,32,2,1,1,1,0,0,0,0,0,IT Infrastructure
2601,14,56,0,8,43,3.7333333333333334,1,0,0,171,0.6821279597059677,1,2,2,0,17,0,3,0,1,1,1,0,0,0,Research and Development
2602,13,56,1,7,34,4.0,7,4,0,158,1.5438695996994323,0,3,4,0,23,0,1,1,0,0,0,0,0,0,Quality Assurance
2603,16,99,2,12,34,5.823529411764706,9,6,0,95,1.1743897410784454,0,3,2,0,30,0,4,0,1,0,0,0,0,0,IT Infrastructure
2604,10,53,0,4,30,4.818181818181818,8,11,0,65,1.661899873609183,0,4,2,1,24,0,0,0,1,1,1,0,0,0,Development Department
2605,15,101,2,12,38,6.3125,3,0,0,526,0.8176893738949443,7,4,3,0,17,0,2,1,0,0,0,0,0,0,Research and Development
2606,10,53,1,9,43,4.818181818181818,3,1,0,167,1.478894272664128,2,2,3,0,21,0,4,1,0,0,0,1,0,0,Quality Assurance
2607,70,76,0,10,41,1.0704225352112675,7,3,1,119,1.8149640022961244,0,5,3,1,27,3,3,0,0,0,0,0,0,0,IT Infrastructure
2608,68,68,0,22,38,0.9855072463768116,10,1,5,56,1.2715220073470475,0,7,1,1,29,3,1,0,0,0,0,1,0,0,IT Infrastructure
2609,63,71,0,14,38,1.109375,8,1,1,102,0.659801152776855,0,2,3,1,25,1,3,1,0,0,0,0,1,0,Sales and Marketing
2610,80,78,11,9,38,0.9629629629629629,8,1,1,78,0.5849565260215024,0,7,2,2,29,1,2,0,0,0,1,0,1,0,Quality Assurance
2611,19,100,2,10,33,5.0,14,12,1,95,1.581802023215308,0,0,5,1,26,0,4,1,0,0,0,1,0,0,Research and Development
2612,18,60,0,14,28,3.1578947368421053,5,3,1,64,0.6990327062914748,0,3,4,0,16,0,0,1,0,0,0,0,0,0,Development Department
2613,14,56,1,6,32,3.7333333333333334,2,0,0,82,0.7189333081621746,1,2,3,0,14,0,5,1,0,0,0,1,0,0,IT Infrastructure
2614,57,67,7,13,35,1.1551724137931034,10,3,2,134,1.172814431429886,2,4,4,1,28,1,2,1,0,0,0,0,0,0,Research and Development
2615,61,70,0,14,25,1.1290322580645162,6,1,1,88,0.848133445626233,0,3,2,1,24,2,4,1,0,0,0,0,0,0,Sales and Marketing
2616,25,69,3,11,32,2.6538461538461537,5,3,1,66,0.8859092257754498,0,4,4,1,26,0,3,0,1,1,0,0,1,0,IT Infrastructure
2617,21,105,0,10,30,4.7727272727272725,4,0,1,125,1.364646140600323,1,5,2,0,27,0,1,1,0,0,0,0,1,0,Quality Assurance
2618,67,103,9,9,39,1.5147058823529411,8,2,0,123,0.9666437674527295,0,8,6,0,16,2,6,1,0,0,1,0,1,0,Research and Development
2619,83,113,0,14,31,1.3452380952380953,6,4,2,92,0.8692568841745196,0,10,5,3,23,2,3,0,0,0,1,0,0,0,Development Department
2620,63,70,8,20,34,1.09375,8,3,2,202,1.3044342324341747,0,1,6,1,24,0,1,1,0,0,1,0,0,0,Sales and Marketing
2621,73,67,10,13,29,0.9054054054054054,5,2,1,88,0.963487771020609,0,5,2,0,21,2,3,0,1,0,0,0,0,0,Research and Development
2622,16,85,0,10,41,5.0,6,0,0,102,0.7703306529745843,0,3,4,2,19,0,5,1,0,0,0,0,0,0,IT Infrastructure
2623,87,123,12,13,27,1.3977272727272727,6,1,1,158,1.5660404240924115,1,3,4,2,21,0,4,0,0,0,0,0,1,0,Development Department
2624,60,105,8,7,37,1.721311475409836,8,3,1,154,1.430051375067937,2,1,6,2,23,1,6,0,0,0,0,0,0,0,IT Infrastructure
2625,20,108,2,8,28,5.142857142857143,4,0,0,146,0.9724614229236102,1,1,5,0,16,0,3,1,1,0,0,0,0,0,IT Infrastructure
2626,13,56,0,12,29,4.0,7,1,3,53,1.4933695991718086,1,1,4,1,22,0,4,1,0,0,1,0,0,0,Quality Assurance
2627,18,102,0,16,35,5.368421052631579,5,0,0,152,2.0944371230391536,1,3,5,0,26,0,3,0,0,0,0,0,0,0,Quality Assurance
2628,72,67,9,11,34,0.9178082191780822,12,3,1,107,1.9622520726512986,0,2,1,0,28,0,1,1,0,0,0,0,0,0,IT Infrastructure
2629,85,119,11,15,36,1.3837209302325582,10,2,1,347,1.339425243393767,5,4,5,1,40,3,5,0,0,0,0,0,0,0,Sales and Marketing
2630,71,76,9,12,34,1.0555555555555556,4,1,1,247,0.678711240716033,0,8,1,3,30,3,1,1,0,0,0,0,0,0,Quality Assurance
2631,62,67,8,13,30,1.0634920634920635,7,2,2,359,1.2191830549646343,10,1,6,3,29,1,3,1,1,1,0,1,0,0,Quality Assurance
2632,19,61,0,13,31,3.05,6,0,0,66,0.6319750754774481,0,0,2,2,21,0,4,1,0,1,0,1,0,0,Quality Assurance
2633,21,105,0,8,34,4.7727272727272725,4,0,0,298,1.2659837381445418,7,5,6,2,20,0,5,1,1,0,0,0,0,0,Quality Assurance
2634,84,79,0,16,34,0.9294117647058824,8,5,1,153,1.8920106054970696,0,3,4,1,33,1,4,0,0,0,0,1,0,0,Development Department
2635,55,65,7,12,32,1.1607142857142858,8,2,1,206,1.2359869646823438,0,1,5,2,23,0,2,1,0,0,0,0,0,0,IT Infrastructure
2636,72,107,9,21,38,1.4657534246575343,10,2,3,244,1.3697036736985577,0,10,4,0,26,0,4,0,0,0,1,1,0,0,Development Department
2637,12,97,1,13,34,7.461538461538462,7,1,0,149,0.9609009076333777,0,2,5,0,20,0,4,1,0,0,0,1,0,0,Research and Development
2638,69,123,0,16,35,1.7571428571428571,6,1,0,114,0.5761902640625005,1,4,6,4,28,0,6,1,1,0,0,0,0,0,Research and Development
2639,21,105,2,8,32,4.7727272727272725,6,0,0,234,2.1332578013301804,0,4,3,2,26,0,1,0,0,0,0,1,0,0,Research and Development
2640,57,104,7,14,29,1.793103448275862,6,2,1,188,1.0611790174425249,1,3,3,1,30,2,3,1,0,1,0,0,0,0,Development Department
2641,21,115,2,12,35,5.2272727272727275,5,0,0,94,1.075843155561455,0,7,5,3,20,0,3,0,0,0,1,0,0,0,IT Infrastructure
2642,19,60,0,7,38,3.0,10,2,1,79,1.4469224798358054,0,2,4,1,22,0,2,1,0,0,0,1,0,0,Research and Development
2643,68,70,9,16,35,1.0144927536231885,5,0,0,74,1.648412582142023,1,2,4,0,27,3,1,1,0,0,0,1,0,0,Quality Assurance
2644,11,92,1,14,29,7.666666666666667,3,0,0,76,1.1071116969955,0,3,5,0,28,0,1,1,1,0,1,0,0,0,Research and Development
2645,19,99,2,6,38,4.95,6,1,0,210,1.434685774832862,0,6,4,1,12,0,5,0,0,0,0,1,1,0,Sales and Marketing
2646,55,64,7,14,31,1.1428571428571428,6,1,0,63,1.0332391525886797,0,3,3,1,24,1,3,1,0,0,1,0,0,0,Quality Assurance
2647,20,65,2,10,36,3.0952380952380953,6,4,0,61,1.3143054043816487,0,1,2,2,18,0,3,1,0,0,0,0,0,0,Quality Assurance
2648,63,73,0,17,31,1.140625,8,0,1,655,0.7761836206598451,2,2,4,1,22,2,5,1,0,0,0,0,0,0,Quality Assurance
2649,21,90,0,9,35,4.090909090909091,8,14,0,102,1.3879046925437402,2,1,4,1,17,0,2,0,0,0,1,0,0,0,Research and Development
2650,10,52,1,7,29,4.7272727272727275,7,7,0,129,0.7128386859179849,0,2,3,2,23,0,1,1,0,0,0,0,1,0,Quality Assurance
2651,13,56,0,13,29,4.0,3,0,0,202,1.8799960006612983,0,0,3,0,8,0,2,1,0,0,0,1,0,0,Sales and Marketing
2652,13,97,0,8,26,6.928571428571429,5,2,0,182,1.6493466127939378,2,4,6,1,20,0,4,0,0,0,0,1,0,0,Development Department
2653,67,107,0,13,36,1.5735294117647058,5,5,0,173,1.9594415286249454,3,9,7,3,16,1,5,1,0,0,0,0,0,0,Sales and Marketing
2654,75,113,0,20,36,1.486842105263158,10,1,1,162,1.4442031348260378,4,7,3,1,23,0,4,1,1,0,0,0,0,0,IT Infrastructure
2655,64,76,8,9,35,1.1692307692307693,5,1,1,196,0.8083260494255801,2,7,4,0,24,0,4,1,0,0,0,1,0,0,Quality Assurance
2656,18,100,0,15,35,5.2631578947368425,4,0,0,117,1.3839708764178953,0,0,8,1,19,0,3,1,0,0,1,1,0,0,Sales and Marketing
2657,14,55,1,6,28,3.6666666666666665,6,1,0,147,1.607043140236244,0,3,5,2,24,0,3,1,0,1,0,0,0,0,Research and Development
2658,70,70,9,12,38,0.9859154929577465,8,1,1,115,1.0909124770616507,0,5,4,2,32,1,2,0,1,0,0,0,0,0,IT Infrastructure
2659,61,109,0,12,39,1.7580645161290323,10,10,3,147,1.3817164559992408,0,3,7,1,35,0,5,0,0,1,0,0,0,0,Sales and Marketing
2660,66,73,0,17,28,1.0895522388059702,9,2,2,605,0.7767193338489778,0,5,3,0,25,3,1,1,0,0,0,1,0,0,Quality Assurance
2661,84,109,11,17,37,1.2823529411764707,7,7,2,131,1.7041568258635649,2,4,5,3,33,1,2,0,0,0,0,0,0,0,Research and Development
2662,22,105,3,9,38,4.565217391304348,4,0,0,137,2.0012514751432118,0,5,3,1,29,1,3,1,0,1,1,0,1,0,Quality Assurance
2663,67,101,0,13,31,1.4852941176470589,6,3,1,201,1.0168736908758915,1,6,5,3,23,2,3,0,0,0,0,0,0,0,IT Infrastructure
2664,25,117,0,12,33,4.5,7,2,1,189,1.8249970825783377,1,2,5,1,28,0,3,1,0,0,1,1,0,0,Sales and Marketing
2665,73,78,0,14,35,1.054054054054054,9,2,1,170,0.6695399117824786,0,0,6,2,15,1,5,1,0,0,0,0,0,0,Quality Assurance
2666,12,87,0,10,25,6.6923076923076925,8,6,2,75,1.0708259661757518,0,5,4,0,22,0,1,0,0,0,0,0,0,0,IT Infrastructure
2667,85,79,0,16,27,0.9186046511627907,6,1,4,160,1.220363239218026,3,2,2,2,35,2,0,1,1,0,0,0,1,0,Research and Development
2668,67,66,9,16,28,0.9705882352941176,6,1,0,154,1.108728333253087,2,4,5,2,26,0,2,0,1,1,0,1,0,0,Sales and Marketing
2669,21,120,2,12,25,5.454545454545454,1,1,0,278,1.5930750424754883,0,5,5,1,20,0,6,0,0,0,0,0,0,0,Sales and Marketing
2670,16,57,2,14,37,3.3529411764705883,5,1,0,159,1.4450657292823772,0,4,4,0,20,0,2,0,0,0,1,0,0,0,IT Infrastructure
2671,73,105,0,12,24,1.4189189189189189,7,1,1,362,0.6734755451303898,3,0,5,0,33,2,4,0,0,1,0,0,1,0,Sales and Marketing
2672,22,97,3,6,35,4.217391304347826,5,1,0,90,0.8240633479609438,0,3,7,0,13,0,2,0,0,0,0,0,0,0,Research and Development
2673,91,109,0,12,38,1.184782608695652,4,2,1,109,0.6131109193025058,1,7,4,0,26,3,4,1,1,0,0,0,0,0,Research and Development
2674,20,64,0,10,31,3.0476190476190474,7,1,2,129,2.0203386456718597,1,3,3,2,25,0,2,1,0,0,1,0,0,0,Sales and Marketing
2675,73,114,10,13,31,1.5405405405405406,5,2,1,348,1.514232582943095,3,8,6,3,27,1,3,0,0,1,0,1,0,0,Quality Assurance
2676,64,96,8,13,35,1.476923076923077,8,3,1,135,1.8276842854362159,2,0,3,2,31,0,1,0,0,0,0,0,0,0,Quality Assurance
2677,57,66,0,13,32,1.1379310344827587,6,0,1,85,1.3460337546750099,1,1,5,2,28,0,2,1,0,0,0,0,0,0,Research and Development
2678,47,108,6,12,39,2.25,4,0,1,91,0.8582572809182883,0,5,3,2,21,0,1,0,0,0,0,0,0,0,Quality Assurance
2679,71,110,9,13,21,1.5277777777777777,11,6,1,200,1.4857346529522317,3,3,5,0,29,0,2,1,0,0,0,0,0,0,IT Infrastructure
2680,70,112,0,16,29,1.5774647887323943,6,2,0,154,1.305332338800343,0,2,4,2,19,1,6,0,0,0,0,0,0,0,Development Department
2681,81,113,11,19,38,1.3780487804878048,11,1,3,136,1.15362996659847,2,4,3,1,17,2,6,0,0,0,0,0,0,0,Sales and Marketing
2682,60,118,8,15,35,1.9344262295081966,8,1,2,286,1.1157407087528226,4,9,6,0,22,0,3,1,0,0,0,1,0,0,IT Infrastructure
2683,23,108,3,14,38,4.5,2,2,2,134,1.6101147792260904,0,1,6,2,22,0,4,0,0,1,0,1,0,0,Research and Development
2684,11,54,0,4,33,4.5,9,6,0,87,1.5616424794919443,1,3,4,0,16,0,4,0,0,0,0,0,0,0,Development Department
2685,20,98,0,6,33,4.666666666666667,4,1,0,218,0.8673489370583697,1,2,6,0,22,0,5,1,1,1,0,0,0,0,Research and Development
2686,92,131,0,16,33,1.4086021505376345,9,1,2,905,1.766591145267819,28,8,3,3,28,4,5,1,1,0,0,1,0,0,Development Department
2687,60,110,0,18,46,1.8032786885245902,10,3,1,129,1.50823522812211,0,1,5,0,15,0,3,1,0,1,0,0,0,0,IT Infrastructure
2688,83,114,11,18,42,1.3571428571428572,12,0,2,116,1.3444269853253012,0,1,3,1,24,0,3,0,0,0,0,0,0,0,Development Department
2689,21,64,0,9,35,2.909090909090909,5,2,0,67,1.7106490076875733,0,0,4,0,26,0,1,0,0,1,0,0,0,0,Quality Assurance
2690,12,93,1,6,34,7.153846153846154,7,3,0,148,0.945114934699611,0,5,3,0,23,0,3,1,0,0,0,1,0,0,IT Infrastructure
2691,14,59,0,12,35,3.933333333333333,6,1,0,59,1.9975742487401744,0,3,5,0,17,0,1,0,0,0,0,1,0,0,Sales and Marketing
