id,SentMessages,ReceivedMessages,MessagesOutsideWorkHours,SentFrequency,ReceivedFrequency,SentReceivedRatio,UniqueRecipients,HiddenCopy,CarbonCopy,TextLength,BytesSentReceivedRatio,QuestionMarks,ResponseTime,MessagesReadLater,DaysBetweenReceivedAndRead,AnsweredMessages,UnansweredMessages,UnrepliedMessages,MentionColleagues,MoodType,StressKeywordsPresent,SalaryChangeMentioned,VacationMentioned,PoliteMessage,Resigned,Group
2916,72,78,2,21,19,1.0684931506849316,8,2,2,65,1.9066753746523437,3,1,6,1,21,9,3,1,0,1,0,1,0,0,Development Department
2917,74,89,2,15,16,1.1866666666666668,2,2,3,216,1.2631614888934486,3,2,6,0,18,19,11,1,0,2,0,1,0,0,Research and Development
2918,59,70,2,17,17,1.1666666666666667,10,4,4,121,1.8151648918480021,4,6,5,1,25,6,7,0,0,0,0,1,0,0,Research and Development
2919,72,71,2,15,14,0.9726027397260274,2,2,4,88,0.6195057466206245,3,6,3,1,31,21,13,2,0,1,0,1,0,0,IT Infrastructure
2920,66,78,2,14,10,1.164179104477612,10,5,4,72,1.865001949066001,3,5,5,3,24,13,4,1,0,1,0,1,0,0,IT Infrastructure
2921,71,83,2,21,12,1.1527777777777777,10,2,2,60,1.236371549275861,3,6,5,2,21,8,9,1,0,2,0,0,0,0,Quality Assurance
2922,66,68,2,17,10,1.0149253731343284,7,3,2,89,1.104611793494805,4,5,3,3,18,16,8,1,0,2,0,1,0,0,Quality Assurance
2923,73,74,2,10,16,1.0,7,3,5,193,1.9078615651561197,3,2,4,1,24,17,10,3,0,3,0,1,0,0,IT Infrastructure
2924,59,72,2,14,13,1.2,7,3,6,44,1.833861673550073,4,2,4,1,20,22,8,1,0,1,0,0,0,0,Research and Development
2925,58,81,2,10,18,1.3728813559322033,6,2,4,685,1.2690254762626327,4,3,7,3,28,17,5,2,0,2,0,0,0,0,Quality Assurance
2926,66,85,2,18,15,1.2686567164179106,7,2,5,292,0.9836523117142142,4,4,3,3,31,11,14,3,0,3,0,0,0,0,Development Department
2927,45,78,1,13,16,1.6956521739130435,2,1,4,61,1.0791005893883128,4,3,5,3,29,14,16,0,0,0,0,0,0,0,Quality Assurance
2928,70,86,2,15,17,1.2112676056338028,11,1,3,243,1.5738451221437726,4,2,6,0,18,16,10,1,0,0,0,0,0,0,Quality Assurance
2929,62,82,2,19,14,1.3015873015873016,3,2,6,190,1.750987672594911,3,4,5,1,24,7,16,-1,0,3,0,1,0,0,Quality Assurance
2930,62,91,2,14,18,1.4444444444444444,3,1,5,108,1.8568133514290401,3,6,5,1,24,16,10,2,0,1,0,0,0,0,Sales and Marketing
2931,76,82,3,17,14,1.0649350649350648,10,4,2,82,1.8665021083522868,3,4,4,0,26,16,8,1,0,1,0,1,0,0,Development Department
2932,53,86,2,14,18,1.5925925925925926,8,2,5,54,1.3574399687931127,3,4,5,1,19,16,14,2,0,2,0,1,0,0,IT Infrastructure
2933,72,85,2,14,19,1.1643835616438356,6,2,3,142,0.8359811324211595,4,2,6,3,23,17,15,1,0,0,0,0,0,0,Research and Development
2934,60,79,2,12,12,1.2950819672131149,7,1,5,211,1.375385666300961,3,3,4,0,27,8,12,2,0,3,0,1,0,0,Research and Development
2935,64,81,2,11,19,1.2461538461538462,10,4,6,44,1.3308513684820595,4,3,5,0,20,13,8,1,0,1,0,0,0,0,IT Infrastructure
2936,66,90,2,22,10,1.3432835820895523,7,3,2,434,0.6453645936547745,4,3,6,1,27,11,15,1,0,1,0,1,0,0,Sales and Marketing
2937,67,85,2,15,13,1.25,3,2,2,266,1.5317608310755548,3,5,6,0,15,16,6,2,0,1,0,1,0,0,Research and Development
2938,65,84,2,11,23,1.2727272727272727,5,2,5,163,1.7342668639992422,4,4,6,2,24,10,15,1,0,0,0,1,0,0,Quality Assurance
2939,74,75,2,19,23,1.0,6,4,2,44,1.4280378034118488,4,3,5,2,18,11,10,2,0,1,0,1,0,0,Research and Development
2940,67,77,2,15,14,1.1323529411764706,11,3,4,137,1.215169643270576,4,4,4,2,20,9,8,0,0,2,0,1,0,0,Development Department
2941,61,89,2,9,18,1.435483870967742,11,5,6,47,0.9933927539197721,3,2,5,1,24,17,4,3,0,1,0,0,0,0,Development Department
2942,58,76,2,12,12,1.2881355932203389,9,1,4,147,1.0093547260491942,3,4,5,1,27,14,12,2,0,1,0,1,0,0,IT Infrastructure
2943,62,85,2,18,16,1.3492063492063493,7,4,7,127,1.491614759170695,3,3,5,3,16,14,7,1,0,4,0,0,0,0,Sales and Marketing
2944,62,71,2,17,10,1.126984126984127,6,1,4,426,1.7422583658725266,4,5,3,1,22,13,9,2,0,2,0,0,0,0,Sales and Marketing
2945,70,78,2,14,13,1.0985915492957747,8,2,4,81,1.7653220184829759,3,5,5,0,15,15,16,2,0,2,0,1,0,0,Research and Development
2946,65,85,2,20,16,1.2878787878787878,9,3,7,209,0.5240418584896207,4,5,4,0,17,12,11,1,0,2,0,0,0,0,Sales and Marketing
2947,67,75,2,14,10,1.1029411764705883,8,5,4,27,1.897175550355013,3,5,6,0,28,11,9,1,0,2,0,1,0,0,Sales and Marketing
2948,64,87,2,12,11,1.3384615384615384,7,1,8,28,1.2796204385124048,3,4,5,2,11,14,18,0,0,2,0,1,0,0,Research and Development
2949,70,90,2,15,18,1.267605633802817,5,2,5,133,1.358685051736416,3,2,6,1,23,16,12,0,0,1,0,0,0,0,Development Department
2950,68,82,2,18,19,1.1884057971014492,7,4,3,89,0.7740366663869935,3,3,5,1,25,18,8,1,0,3,0,0,0,0,Quality Assurance
2951,64,71,2,19,8,1.0923076923076922,6,3,7,47,1.104564458774549,3,3,7,1,30,24,8,2,0,0,0,1,0,0,IT Infrastructure
2952,69,85,2,16,14,1.2142857142857142,10,4,4,121,0.5344749350139644,3,4,7,3,21,11,12,1,0,2,0,0,0,0,Development Department
2953,70,95,2,11,13,1.3380281690140845,11,3,3,326,1.4312398395979709,3,4,6,1,25,18,5,0,0,1,0,0,0,0,Sales and Marketing
2954,75,106,3,16,17,1.394736842105263,8,5,7,88,0.9862004169232661,4,4,7,2,18,14,5,3,0,0,0,0,0,0,Sales and Marketing
2955,74,80,2,15,14,1.0666666666666667,4,2,1,84,0.5433251103970937,3,3,6,3,21,14,10,0,0,2,0,0,0,0,Research and Development
2956,60,79,2,15,13,1.2950819672131149,7,4,4,56,1.2208386936645212,3,4,6,1,16,11,12,1,0,0,0,1,0,0,IT Infrastructure
2957,71,85,2,15,14,1.1805555555555556,7,4,5,156,0.8334976496793425,3,2,6,3,22,11,11,2,0,3,0,1,0,0,Quality Assurance
2958,84,81,3,13,16,0.9529411764705882,8,3,4,20,0.8248424731279005,4,3,6,3,21,20,5,2,0,1,0,0,0,0,Research and Development
2959,61,64,2,17,13,1.032258064516129,9,1,2,62,1.1176041802437,4,4,3,2,30,12,13,1,0,2,0,1,0,0,Research and Development
2960,61,88,2,10,19,1.4193548387096775,3,2,4,249,0.6433759735200575,3,6,7,2,21,13,9,0,0,2,0,0,0,0,Quality Assurance
2961,61,95,2,9,20,1.532258064516129,11,5,3,202,1.1561864141076716,3,4,4,1,25,13,14,2,0,0,0,1,0,0,Quality Assurance
2962,62,79,2,11,10,1.253968253968254,6,2,6,162,1.9899241567863366,3,5,5,1,18,17,6,1,0,2,0,0,0,0,Sales and Marketing
2963,64,84,2,15,14,1.2923076923076924,6,3,6,135,1.3524781750855046,4,4,5,2,27,19,11,1,0,2,0,1,0,0,Research and Development
2964,56,79,2,10,13,1.3859649122807018,9,4,5,67,1.6930818853703336,4,4,5,1,15,9,12,2,0,2,0,0,0,0,Development Department
2965,76,82,3,14,12,1.0649350649350648,5,2,2,69,0.891671039332322,3,5,6,2,26,10,11,2,0,1,0,1,0,0,Development Department
2966,60,92,2,11,15,1.5081967213114753,11,4,3,672,1.7087256915841116,4,4,6,1,27,15,11,2,0,1,0,0,0,0,Research and Development
2967,53,75,2,20,18,1.3888888888888888,6,6,2,187,1.3304037546545802,3,3,4,2,15,19,8,2,0,2,0,1,0,0,Quality Assurance
2968,66,82,2,17,12,1.2238805970149254,6,2,3,79,1.2050190003314818,3,5,5,2,20,11,6,1,0,2,0,1,0,0,IT Infrastructure
2969,62,92,2,20,12,1.4603174603174602,8,3,3,735,1.5817354073827592,3,6,6,2,15,13,13,3,0,3,0,1,0,0,Quality Assurance
2970,63,74,2,11,13,1.15625,7,5,5,56,1.2153910145013171,4,5,5,2,26,14,12,1,0,0,0,0,0,0,Quality Assurance
2971,69,87,2,12,13,1.2428571428571429,9,1,3,46,1.366404853635432,4,6,5,1,16,15,9,2,0,1,0,0,0,0,IT Infrastructure
2972,66,75,2,14,14,1.1194029850746268,10,1,4,111,1.1082938807225533,4,3,5,2,27,17,12,1,0,0,0,0,0,0,Quality Assurance
2973,70,74,2,10,17,1.0422535211267605,9,5,2,85,0.8189462766361368,3,6,4,0,25,21,5,2,0,2,0,1,0,0,IT Infrastructure
2974,71,85,2,16,11,1.1805555555555556,8,4,6,80,0.7886479429194363,3,4,5,0,24,14,10,3,0,2,0,1,0,0,Research and Development
2975,70,98,2,20,15,1.380281690140845,6,3,4,961,1.7070230163059463,4,4,5,2,19,14,6,2,0,1,0,0,0,0,IT Infrastructure
2976,67,65,2,19,13,0.9558823529411765,8,1,5,214,1.001400797126804,4,2,3,3,17,13,11,1,0,0,0,0,0,0,Development Department
2977,53,74,2,8,19,1.3703703703703705,8,3,2,243,0.5420496007166511,4,4,5,2,31,17,12,3,0,2,0,0,0,0,IT Infrastructure
2978,63,94,2,14,13,1.46875,6,2,7,77,1.8996750364357005,3,5,6,2,17,17,9,2,0,3,0,1,0,0,Quality Assurance
2979,64,84,2,10,16,1.2923076923076924,9,1,9,284,1.5603999797759927,4,3,5,1,22,19,13,2,0,0,0,1,0,0,Research and Development
2980,74,85,2,22,15,1.1333333333333333,5,1,3,74,1.5497930894081122,3,6,4,0,27,13,12,1,0,2,0,1,0,0,IT Infrastructure
2981,62,67,2,13,13,1.0634920634920635,5,2,4,103,1.1903931106405135,3,4,3,2,18,10,0,3,0,1,0,1,0,0,Quality Assurance
2982,68,86,2,15,20,1.2463768115942029,6,3,3,218,1.996638112432924,4,4,3,0,16,8,7,1,0,1,0,0,0,0,IT Infrastructure
2983,57,84,2,7,17,1.4482758620689655,6,7,3,59,1.9984509107810626,4,4,6,2,29,8,9,2,0,1,0,0,0,0,Research and Development
2984,72,78,2,15,20,1.0684931506849316,6,2,4,242,1.1508706591058555,4,3,5,2,23,12,1,2,0,0,0,1,0,0,Research and Development
2985,69,93,2,18,18,1.3285714285714285,5,1,6,58,0.5554326459173836,4,3,5,2,23,13,11,2,0,1,0,0,0,0,Development Department
2986,61,73,2,18,14,1.1774193548387097,9,4,3,15,1.3568435508328707,4,2,4,3,23,14,20,3,0,2,0,1,0,0,Research and Development
2987,58,95,2,20,14,1.6101694915254237,4,3,4,272,1.0422747216724106,4,4,4,1,20,9,11,2,0,1,0,0,0,0,Quality Assurance
2988,58,73,2,16,17,1.2372881355932204,5,1,4,93,1.855531718468713,4,4,6,1,28,15,11,2,0,2,0,0,0,0,Research and Development
2989,70,75,2,13,15,1.056338028169014,7,3,6,76,1.605816241490106,3,2,4,2,24,13,8,0,0,3,0,1,0,0,Research and Development
2990,60,83,2,16,11,1.360655737704918,5,2,4,98,1.4651726633359468,3,6,5,2,22,26,11,1,0,3,0,0,0,0,Quality Assurance
2991,60,82,2,10,12,1.3442622950819672,7,5,3,64,1.4522250859735657,3,3,5,2,16,20,10,2,0,2,0,1,0,0,Quality Assurance
2992,69,89,2,12,11,1.2714285714285714,5,3,3,60,1.876685432673101,4,5,4,3,23,18,14,2,0,1,0,0,0,0,Research and Development
2993,67,85,2,10,16,1.25,12,5,8,62,0.9284154964019807,3,4,6,1,25,16,12,-1,0,1,0,1,0,0,Research and Development
2994,56,73,2,11,12,1.280701754385965,6,1,5,50,0.6294191451732236,3,4,5,2,20,17,19,2,0,1,0,1,0,0,IT Infrastructure
2995,66,84,2,18,13,1.2537313432835822,11,3,2,59,1.1705101474009725,4,4,5,0,12,25,11,2,0,2,0,1,0,0,Research and Development
2996,73,72,2,14,17,0.972972972972973,10,2,2,873,1.3397470494976766,4,4,6,0,21,15,3,2,0,3,0,0,0,0,Development Department
2997,66,83,2,12,20,1.2388059701492538,9,7,3,130,0.6541989315361671,3,6,3,0,31,17,17,2,0,0,0,0,0,0,Development Department
2998,77,76,3,18,16,0.9743589743589743,4,2,1,1032,0.8625474242318263,3,2,5,1,22,12,10,2,0,3,0,0,0,0,Development Department
2999,68,52,2,17,11,0.7536231884057971,6,2,1,75,1.2493407378785113,4,3,2,3,22,16,14,1,0,1,0,1,0,0,Development Department
3000,70,79,2,17,18,1.1126760563380282,7,4,3,177,1.376991339286028,3,5,5,3,32,16,9,2,0,3,0,1,0,0,Research and Development
3001,61,80,2,13,19,1.2903225806451613,8,3,3,203,0.6425152479959217,3,3,7,2,20,16,8,2,0,1,0,0,0,0,IT Infrastructure
3002,57,100,2,7,21,1.7241379310344827,11,1,6,277,1.2356108544513384,3,4,6,3,27,17,10,1,0,1,0,0,0,0,Quality Assurance
3003,56,78,2,13,10,1.368421052631579,5,3,4,37,0.875947615500957,3,4,6,2,23,12,15,1,0,0,0,1,0,0,Research and Development
3004,69,88,2,15,20,1.2571428571428571,8,2,5,89,1.898744223554196,3,6,6,1,24,14,3,1,0,0,0,0,0,0,Sales and Marketing
3005,71,98,2,14,12,1.3611111111111112,10,2,5,220,0.9146150409961928,3,3,5,1,24,17,4,2,0,2,0,0,0,0,Research and Development
3006,72,84,2,16,16,1.1506849315068493,11,2,4,223,1.1811770685392156,3,3,5,3,18,13,19,1,0,2,0,0,0,0,Development Department
3007,56,79,2,10,17,1.3859649122807018,5,3,2,69,1.6544905527599323,3,4,4,0,27,18,9,1,0,2,0,0,0,0,Sales and Marketing
3008,74,85,2,20,11,1.1333333333333333,13,4,5,129,1.1388457612913307,3,5,5,2,25,14,13,2,0,2,0,1,0,0,Research and Development
3009,61,77,2,6,9,1.2419354838709677,5,2,3,78,1.8828195320674488,4,3,5,1,18,15,9,0,0,1,0,0,0,0,IT Infrastructure
3010,56,81,2,18,11,1.4210526315789473,5,3,3,158,0.6673837515447862,4,6,5,2,14,14,11,4,0,3,0,0,0,0,IT Infrastructure
3011,57,83,2,13,10,1.4310344827586208,5,3,3,49,1.0257321502867067,4,3,7,2,22,7,9,3,0,2,0,1,0,0,Sales and Marketing
3012,70,68,2,9,10,0.9577464788732394,5,3,2,159,1.5834776633382428,4,3,5,2,24,16,5,1,0,0,0,0,0,0,Quality Assurance
3013,70,74,2,12,16,1.0422535211267605,8,5,6,219,0.7314020253793656,3,3,3,1,21,9,6,3,0,3,0,1,0,0,Sales and Marketing
3014,63,68,2,13,11,1.0625,9,5,2,92,0.547398837576436,3,5,4,1,21,12,11,1,0,2,0,1,0,0,IT Infrastructure
3015,77,76,3,13,11,0.9743589743589743,8,7,6,125,1.4320951784844151,3,5,5,1,22,18,13,2,0,2,0,1,0,0,Sales and Marketing
3016,62,100,2,14,20,1.5873015873015872,6,3,2,21,1.254434214712517,4,6,5,3,26,10,10,1,0,1,0,0,0,0,Development Department
3017,63,84,2,12,11,1.3125,8,3,4,52,1.1294755340874172,3,2,7,1,20,16,10,1,0,1,0,1,0,0,Development Department
3018,68,75,2,14,14,1.0869565217391304,10,3,7,54,0.9713579974039956,4,6,5,1,19,15,15,3,0,3,0,0,0,0,Quality Assurance
3019,68,98,2,13,20,1.4202898550724639,7,2,5,58,1.578142025978773,3,5,6,1,26,12,12,2,0,0,0,0,0,0,Sales and Marketing
3020,69,80,2,13,15,1.1428571428571428,6,4,5,56,0.9772380653975725,4,5,7,1,18,15,10,3,0,2,0,1,0,0,Sales and Marketing
3021,59,93,2,16,19,1.55,10,2,3,445,1.8355537234755155,3,3,4,0,13,12,16,1,0,2,0,0,0,0,Sales and Marketing
3022,56,77,2,21,17,1.3508771929824561,9,3,3,108,1.3529355834570653,4,4,4,1,24,11,11,2,0,1,0,1,0,0,Sales and Marketing
3023,62,89,2,19,14,1.4126984126984128,2,1,5,83,1.5911153188937759,3,2,4,2,29,9,12,3,0,1,0,0,0,0,Quality Assurance
3024,66,72,2,14,12,1.0746268656716418,9,3,4,223,1.4187746119736881,3,4,4,0,7,9,10,2,0,2,0,1,0,0,IT Infrastructure
3025,66,77,2,16,15,1.1492537313432836,10,4,3,90,1.9471615767649653,4,6,3,0,19,14,11,2,0,1,0,0,0,0,Research and Development
3026,58,90,2,15,11,1.5254237288135593,4,2,2,130,1.9780595403397252,4,6,4,1,25,11,10,1,0,0,0,0,0,0,Quality Assurance
3027,62,69,2,13,14,1.0952380952380953,4,3,4,136,0.5858440169147616,4,3,4,2,27,10,16,2,0,2,0,1,0,0,IT Infrastructure
3028,64,85,2,15,16,1.3076923076923077,11,2,6,248,1.6078895499414558,4,4,5,2,19,15,6,0,0,1,0,1,0,0,IT Infrastructure
3029,67,82,2,11,11,1.2058823529411764,5,1,1,258,1.0151890972274105,4,4,3,1,20,13,9,2,0,2,0,0,0,0,IT Infrastructure
3030,63,80,2,12,16,1.25,12,4,4,302,0.9274154998758448,4,5,5,0,27,14,11,2,0,1,0,1,0,0,Sales and Marketing
3031,65,87,2,16,18,1.3181818181818181,2,1,2,29,0.6688645354606212,3,5,4,0,26,21,7,1,0,0,0,1,0,0,Quality Assurance
3032,72,99,2,16,14,1.356164383561644,8,4,2,267,1.5465426361084738,3,2,7,0,12,14,10,2,0,2,0,0,0,0,IT Infrastructure
3033,72,94,2,14,19,1.2876712328767124,7,2,5,177,1.533250297851235,4,4,7,2,23,16,11,2,0,2,0,1,0,0,Research and Development
3034,67,82,2,13,23,1.2058823529411764,9,3,5,48,0.8213091358848922,4,4,3,0,27,17,9,2,0,1,0,0,0,0,Research and Development
3035,83,91,3,13,14,1.0833333333333333,8,2,4,76,0.9711488456673366,3,5,5,3,20,22,12,2,0,3,0,0,0,0,Development Department
3036,70,84,2,13,14,1.1830985915492958,6,6,3,208,1.6106914023194658,4,4,6,0,21,12,5,1,0,2,0,1,0,0,IT Infrastructure
3037,82,79,3,17,13,0.9518072289156626,11,4,6,158,0.564992237795185,3,6,5,0,25,11,14,2,0,2,0,0,0,0,Quality Assurance
3038,67,78,2,12,18,1.1470588235294117,5,3,1,60,0.9043319205907612,3,2,7,2,16,21,15,2,0,1,0,1,0,0,Sales and Marketing
3039,64,76,2,16,15,1.1692307692307693,5,2,5,113,1.8569432766472145,3,3,5,2,29,12,2,2,0,2,0,1,0,0,Development Department
3040,69,82,2,12,11,1.1714285714285715,7,2,5,398,1.0018294592971568,3,5,4,1,20,15,16,2,0,3,0,1,0,0,IT Infrastructure
3041,72,91,2,12,15,1.2465753424657535,6,2,5,205,1.2210881634446096,4,6,3,2,21,8,16,1,0,1,0,1,0,0,Sales and Marketing
3042,76,81,3,10,13,1.051948051948052,9,4,5,242,1.6963543788956696,4,2,4,1,24,5,7,3,0,3,0,1,0,0,Quality Assurance
3043,57,82,2,5,14,1.4137931034482758,6,4,5,141,1.1128060913578037,4,4,5,0,28,13,7,2,0,3,0,0,0,0,Quality Assurance
3044,71,74,2,13,18,1.0277777777777777,6,3,5,96,1.0609276505102179,3,2,6,1,29,13,17,0,0,0,0,1,0,0,Development Department
3045,73,80,2,12,18,1.0810810810810811,6,3,3,101,0.9199486067033323,3,3,6,0,26,16,8,2,0,2,0,0,0,0,Development Department
3046,68,74,2,14,18,1.0724637681159421,9,5,3,54,0.7425967628480528,4,4,6,3,28,14,7,1,0,2,0,1,0,0,IT Infrastructure
3047,62,83,2,8,15,1.3174603174603174,10,4,5,239,1.6295531776981782,4,2,5,2,21,11,11,2,0,2,0,1,0,0,Sales and Marketing
3048,85,78,3,21,14,0.9069767441860465,4,5,3,80,1.351495939686852,3,4,5,3,13,13,14,3,0,2,0,0,0,0,Research and Development
3049,75,71,3,11,16,0.9342105263157895,8,2,5,353,1.499710241546624,4,3,4,0,28,17,13,1,0,0,0,0,0,0,Sales and Marketing
3050,78,85,3,12,13,1.0759493670886076,9,1,2,52,0.5580631547963297,4,3,6,1,21,18,7,1,0,2,0,1,0,0,Quality Assurance
3051,62,83,2,15,14,1.3174603174603174,6,4,2,36,1.507089779108518,4,5,6,1,24,13,11,2,0,0,0,1,0,0,Quality Assurance
3052,72,82,2,11,10,1.1232876712328768,7,4,3,142,1.5416456572373312,3,5,6,1,20,9,10,1,0,3,0,1,0,0,IT Infrastructure
3053,51,94,2,6,15,1.8076923076923077,9,4,5,61,1.6572651808658514,3,5,4,3,16,20,10,2,0,2,0,1,0,0,Research and Development
3054,68,79,2,15,12,1.144927536231884,5,2,2,91,1.3370174604576655,3,2,4,2,14,17,17,0,0,0,0,0,0,0,IT Infrastructure
3055,77,97,3,14,22,1.2435897435897436,10,2,3,294,1.2763195176439188,3,3,5,2,25,14,7,2,0,0,0,0,0,0,Quality Assurance
3056,67,85,2,17,13,1.25,6,3,5,101,0.9357912484484219,4,5,4,2,21,7,9,3,0,3,0,1,0,0,Quality Assurance
3057,59,88,2,16,19,1.4666666666666666,12,4,2,179,1.9023472924997495,4,4,5,2,17,9,6,2,0,3,0,0,0,0,Sales and Marketing
3058,59,77,2,9,16,1.2833333333333334,6,2,7,37,1.1085430161477807,3,3,4,3,24,18,8,2,0,1,0,1,0,0,Research and Development
3059,62,72,2,15,13,1.1428571428571428,6,2,3,111,1.8022719345849278,4,3,4,0,31,17,15,2,0,2,0,1,0,0,Sales and Marketing
3060,67,76,2,10,14,1.1176470588235294,5,4,3,299,0.7805929751163107,3,2,4,3,23,9,14,3,0,1,0,1,0,0,Sales and Marketing
3061,80,88,3,16,15,1.0864197530864197,7,3,3,615,1.77936475213472,4,2,6,1,27,8,8,0,0,2,0,1,0,0,IT Infrastructure
3062,61,90,2,19,12,1.4516129032258065,5,2,2,123,0.7681347835031711,3,6,7,2,12,19,13,0,0,1,0,0,0,0,Sales and Marketing
3063,70,84,2,22,15,1.1830985915492958,9,3,4,108,1.7725113873892873,3,4,5,1,25,17,10,1,0,0,0,0,0,0,Development Department
3064,75,74,3,12,15,0.9736842105263158,7,3,5,340,1.2751349850795828,3,5,6,1,19,10,7,3,0,2,0,0,0,0,Development Department
3065,62,86,2,12,10,1.3650793650793651,6,2,6,1061,1.1773374165014228,3,2,5,3,19,10,12,1,0,1,0,1,0,0,Sales and Marketing
3066,67,70,2,14,14,1.0294117647058822,9,3,5,29,1.7715839327999485,3,4,3,2,16,21,4,2,0,1,0,1,0,0,Research and Development
3067,66,104,2,9,19,1.5522388059701493,8,1,4,232,1.1468042606430173,3,3,6,2,25,12,14,1,0,0,0,1,0,0,Sales and Marketing
3068,55,86,2,15,16,1.5357142857142858,5,3,5,95,0.7300417206649383,3,4,7,2,22,14,13,0,0,0,0,1,0,0,Quality Assurance
3069,67,89,2,13,14,1.3088235294117647,2,2,1,216,0.6418023009750172,3,6,4,0,28,12,12,1,0,2,0,1,0,0,Quality Assurance
3070,73,80,2,21,11,1.0810810810810811,7,1,3,381,1.0784567881437856,4,2,6,2,25,21,8,0,0,3,0,0,0,0,Research and Development
3071,68,78,2,18,16,1.1304347826086956,8,2,3,187,1.2399558950847696,4,4,6,0,31,14,12,2,0,1,0,0,0,0,IT Infrastructure
3072,60,62,2,11,15,1.0163934426229508,3,3,4,176,0.7880262729754308,3,5,5,1,21,13,15,2,0,1,0,1,0,0,Development Department
3073,70,78,2,8,16,1.0985915492957747,5,6,5,101,1.2371259993650334,4,3,4,0,19,17,16,3,0,2,0,0,0,0,Development Department
3074,67,91,2,12,18,1.338235294117647,8,1,3,93,0.5565753594676129,4,3,6,1,24,11,20,0,0,1,0,1,0,0,IT Infrastructure
3075,62,81,2,15,25,1.2857142857142858,4,2,3,190,1.1707110833753607,4,3,3,1,34,21,9,1,0,2,0,1,0,0,Sales and Marketing
3076,58,89,2,10,14,1.5084745762711864,8,5,2,151,0.6399849598737364,3,4,4,3,9,15,11,2,0,1,0,0,0,0,Research and Development
3077,75,93,3,14,19,1.2236842105263157,10,4,5,121,1.0735395677802981,4,5,3,2,18,14,15,2,0,2,0,1,0,0,Sales and Marketing
3078,73,95,2,15,19,1.2837837837837838,7,2,5,874,1.2013529650755748,3,3,6,1,22,16,6,1,0,1,0,0,0,0,IT Infrastructure
3079,57,69,2,16,18,1.1896551724137931,12,1,4,85,0.5725131787260901,3,6,5,3,27,9,10,0,0,2,0,1,0,0,Research and Development
3080,68,79,2,19,17,1.144927536231884,10,4,3,1041,0.5749799847419265,4,6,7,2,24,13,8,2,0,3,0,0,0,0,Development Department
3081,70,78,2,10,16,1.0985915492957747,10,4,4,77,1.8002722609212816,4,5,6,0,29,14,14,2,0,1,0,1,0,0,Development Department
3082,64,87,2,12,12,1.3384615384615384,8,5,2,133,1.5026041717319347,3,5,5,2,23,15,7,1,0,0,0,1,0,0,Sales and Marketing
3083,59,71,2,12,17,1.1833333333333333,6,3,3,155,1.8579310028995308,4,4,4,3,20,16,12,0,0,0,0,1,0,0,Quality Assurance
3084,63,64,2,12,11,1.0,7,6,6,93,0.8602124392165067,4,3,4,0,29,11,8,1,0,1,0,0,0,0,IT Infrastructure
3085,62,86,2,15,13,1.3650793650793651,10,3,3,187,1.6607026130861924,3,4,5,3,26,17,6,3,0,2,0,0,0,0,IT Infrastructure
3086,74,90,2,13,15,1.2,8,3,5,114,0.5673957457061097,3,2,4,1,25,10,14,2,0,0,0,1,0,0,Sales and Marketing
3087,62,94,2,12,13,1.492063492063492,8,4,3,216,1.7519523362037936,3,4,5,3,20,19,15,2,0,4,0,1,0,0,IT Infrastructure
3088,65,80,2,14,17,1.2121212121212122,5,1,3,66,1.2748897318227532,4,3,5,3,28,14,12,2,0,3,0,1,0,0,Development Department
3089,67,84,2,15,12,1.2352941176470589,8,4,5,93,0.5347541516063596,3,4,5,1,13,15,14,1,0,2,0,0,0,0,Sales and Marketing
3090,76,82,3,15,17,1.0649350649350648,8,2,4,255,1.476280988790938,4,6,4,0,19,12,19,1,0,3,0,0,0,0,Development Department
3091,65,78,2,12,19,1.1818181818181819,6,2,5,121,0.5627860995129712,4,2,5,0,16,18,11,2,0,3,0,1,0,0,Research and Development
3092,63,99,2,13,15,1.546875,11,3,5,101,1.4829828215643208,4,5,4,1,13,4,8,2,0,2,0,0,0,0,Research and Development
3093,77,81,3,16,20,1.0384615384615385,6,1,4,163,1.0264030700845064,4,3,3,2,14,8,7,2,0,2,0,0,0,0,Quality Assurance
3094,63,85,2,11,14,1.328125,8,2,4,70,1.1106248897860587,4,3,6,3,21,17,11,2,0,2,0,0,0,0,IT Infrastructure
3095,64,80,2,13,15,1.2307692307692308,6,2,6,125,1.8449650351431655,4,4,4,1,19,20,16,1,0,3,0,0,0,0,Research and Development
3096,70,92,2,11,17,1.295774647887324,14,3,4,278,1.6343574015659752,4,6,5,1,19,11,11,1,0,1,0,0,0,0,IT Infrastructure
3097,67,71,2,11,12,1.0441176470588236,3,3,3,1279,1.6776963466237143,3,3,4,3,27,16,8,2,0,1,0,0,0,0,Development Department
3098,55,86,2,11,11,1.5357142857142858,6,4,3,54,1.5708346679743004,3,3,5,3,16,15,15,2,0,1,0,1,0,0,Sales and Marketing
3099,59,83,2,15,17,1.3833333333333333,6,5,4,141,1.6979703335402043,4,4,5,2,26,17,10,2,0,3,0,0,0,0,Research and Development
3100,63,68,2,19,14,1.0625,7,1,5,50,0.9432396641623577,3,5,5,0,19,14,5,2,0,2,0,1,0,0,Sales and Marketing
3101,64,89,2,11,18,1.3692307692307693,7,3,2,44,1.9364530481322224,3,3,6,3,12,10,13,1,0,2,0,0,0,0,Research and Development
